movie_id,title,description,release_date,vote_avg,genres,actors,crew,keywords
10117,Action Jackson,Vengence drives a tough Detroit cop to stay on the trail of a power hungry auto magnate who's systematically eliminating his competition.,1988-02-12,4.9,"Adventure, Drama, Action, Comedy, Crime","Carl Weathers | Sgt. Jericho 'Action' Jackson | 0, Craig T. Nelson | Peter Dellaplane | 1, Vanity | Sydney Ash | 2, Sharon Stone | Patrice Dellaplane | 3, Thomas F. Wilson | Officer Kornblau | 4","Joel Silver | Producer, Craig R. Baxley | Director","showdown, suspicion of murder, boxer, suspension, organized crime, shootout, car chase, detroit, drug addict, one against many, megalomaniac, maverick cop, framed for murder, bar fight, exploding boat, action hero"
860,WarGames,"High School student David Lightman (Matthew Broderick) has a talent for hacking. But while trying to hack into a computer system to play unreleased video games, he unwittingly taps into the Defense Department's war computer and initiates a confrontation of global proportions! Together with his girlfriend (Ally Sheedy) and a wizardly computer genius (John Wood), David must race against time to outwit his opponent...and prevent a nuclear Armageddon.",1983-06-03,7.0,"Thriller, Science Fiction","Matthew Broderick | David Lightman | 0, Dabney Coleman | Dr. John McKittrick | 1, Ally Sheedy | Jennifer Katherine Mack | 2, John Wood | Dr. Stephen Falken | 3, Barry Corbin | General Jack Beringer | 4","John Badham | Director, Richard Hashimoto | Producer, Harold Schneider | Producer","video game, artificial intelligence, fbi, cold war, hacker, prosecution, norad, government, computer, nuclear threat"
9281,Witness,"A sheltered Amish child is the sole witness of a brutal murder in a restroom at a Philadelphia train station, and he must be protected.  The assignment falls to a taciturn detective who goes undercover in a Pennsylvania Dutch community. On the farm, he slowly assimilates despite his urban grit and forges a romantic bond with the child's beautiful mother.",1985-02-08,7.0,"Drama, Thriller, Crime, Romance","Harrison Ford | Det. Capt. John Book | 0, Kelly McGillis | Rachel Lapp | 1, Josef Sommer | Chief Paul Schaeffer | 2, Lukas Haas | Samuel Lapp | 3, Jan Rubes | Eli Lapp | 4","Peter Weir | Director, Edward S. Feldman | Producer","corruption, detective, police brutality, amish, suspense, barn raising, lancaster, pa"
75674,Act of Valor,"When a covert mission to rescue a kidnapped CIA operative uncovers a chilling plot, an elite, highly trained U.S. SEAL team speeds to hotspots around the globe, racing against the clock to stop a deadly terrorist attack.",2012-02-24,6.3,"Action, Thriller, War","Roselyn Sánchez | Lisa Morales | 0, Emilio Rivera | Sanchez | 1, Nestor Serrano | Walter Ross | 2, Gonzalo Menendez | Commander Pedros | 3, Alexander Asefa | Christo's Thug | 4","Mike McCoy | Director, Mike McCoy | Producer, Scott Waugh | Director, Scott Waugh | Producer","submarine, navy, scuba diving, heroism, navy seal, pistol, secret plot, military life, valor, terrorist plot, navy life, national security, pregnant wife, silver star, counter plot, duringcreditsstinger"
9762,Step Up,"Everyone deserves a chance to follow their dreams, but some people only get one shot. Tyler Gage is a rebel from the wrong side of Baltimore's tracks and the only thing that stands between him and an unfulfilled life are his dreams of one day making it out of there. Nora is a privileged ballet dancer attending Baltimore's ultra-elite Maryland School of the Arts",2006-08-11,6.7,"Drama, Crime, Music, Romance","Channing Tatum | Tyler Gage | 0, Jenna Dewan | Nora Clark | 1, Damaine Radcliff | Mac Carter | 2, De'Shawn Washington | Skinny Carter | 3, Mario | Miles Darby | 4","Patrick Wachsberger | Producer, Erik Feig | Producer, Adam Shankman | Producer, Jennifer Gibgot | Producer, Anne Fletcher | Director","dancing, new love, dance, baltimore, art school, woman director"
3179,Beavis and Butt-Head Do America,"Mike Judge's slacker duo, Beavis and Butt-Head, wake to discover their TV has been stolen. Their search for a new one takes them on a clueless adventure across America where they manage to accidentally become America's most wanted.",1996-12-15,6.5,"Animation, Comedy","Mike Judge | Beavis / Butt-Head / Tom Anderson / Mr. Van Driessen / Principal McVicker (voice) | 0, Bruce Willis | Muddy Grimes (voice) | 1, Demi Moore | Dallas Grimes (voice) | 2, Robert Stack | ATF Agent Flemming (voice) | 3, Richard Linklater | Tour Bus Driver | 4","Mike Judge | Director, Mike Judge | Producer, John Andrews | Producer","washington d.c., casino, hotel, sun, television, sperm, based on tv series, las vegas, swat team, adult animation, road movie"
184,Jackie Brown,"Jackie Brown is a flight attendant who gets caught in the middle of smuggling cash into the country for her gunrunner boss. When the cops try to use Jackie to get to her boss, she hatches a plan—with help from a bail bondsman—to keep the money for herself. Based on Elmore Leonard's novel “Rum Punch”.",1997-12-24,7.3,"Comedy, Crime, Romance","Pam Grier | Jackie Brown | 0, Samuel L. Jackson | Ordell Robbie | 1, Robert Forster | Max Cherry | 2, Bridget Fonda | Melanie Ralston | 3, Michael Keaton | Ray Nicolette | 4","Quentin Tarantino | Director, Lawrence Bender | Producer","airport, underworld, arms deal, weapon, police, drug"
13335,Harold & Kumar Escape from Guantanamo Bay,"Having satisfied their urge for White Castle, Harold and Kumar jump on a plane to catch up with Harold's love interest, who's headed for the Netherlands. But the pair must change their plans when Kumar is accused of being a terrorist. Rob Corddry also stars in this wild comedy sequel that follows the hapless stoners' misadventures as they try to avoid being captured by the Department of Homeland Security.",2008-04-25,6.2,"Adventure, Comedy","John Cho | Harold Lee | 0, Kal Penn | Kumar Patel | 1, Neil Patrick Harris | Neil Patrick Harris | 2, Rob Corddry | Ron Fox | 3, Jack Conley | Deputy Frye | 4","Jon Hurwitz | Director, Hayden Schlossberg | Director","terrorist, aftercreditsstinger, duringcreditsstinger"
76726,Chronicle,"Three high school students make an incredible discovery, leading to their developing uncanny powers beyond their understanding. As they learn to control their abilities and use them to their advantage, their lives start to spin out of control, and their darker sides begin to take over.",2012-02-01,6.6,"Drama, Thriller, Science Fiction","Dane DeHaan | Andrew Detmer | 0, Alex Russell | Matt Garetty | 1, Michael B. Jordan | Steve Montgomery | 2, Michael Kelly | Richard Detmer | 3, Anna Wood | Monica | 4","John Davis | Producer, Adam Schroeder | Producer, Josh Trank | Director","seattle, telekinesis, friendship, loneliness, outcast, coming of age, student, teenager, superpower, found footage, aftercreditsstinger, abuse, bittersweet"
10269,Yentl,A Jewish girl disguises herself as a boy to enter religious training.,1983-11-18,6.2,"Drama, Music, Romance","Barbra Streisand | Yentl | 0, Mandy Patinkin | Avigdor | 1, Amy Irving | Hadass | 2, Nehemiah Persoff | Reb 'Papa' Mendel | 3, Steven Hill | Reb Alter Vishkower | 4","Barbra Streisand | Director, Barbra Streisand | Producer, Rusty Lemorande | Producer","studies, music, disguise, unhappiness, boys' school, woman director"
36819,Time Bandits,"Young history buff Kevin can scarcely believe it when six dwarfs emerge from his closet one night. Former employees of the Supreme Being, they've purloined a map charting all of the holes in the fabric of time and are using it to steal treasures from different historical eras. Taking Kevin with them, they variously drop in on Napoleon, Robin Hood and King Agamemnon before the Supreme Being catches up with them.",1981-07-13,6.6,"Adventure, Fantasy, Comedy, Science Fiction, Family","Sean Connery | King Agamemnon / Fireman | 0, John Cleese | Robin Hood | 1, Shelley Duvall | Dame Pansy / Pansy | 2, Michael Palin | Vincent | 3, Ian Holm | Napoleon | 4","Terry Gilliam | Director, Terry Gilliam | Producer","treasure, map, magic, time travel, titanic, cage, steampunk, minotaur, independent film, good vs evil, tank, burglary"
17130,Crossroads,"Three friends get together and bury a box making a pact to open it at midnight at their high school graduation. In the little town in Georgia that they live in, things soon change. One is little miss perfect, one is an engaged prom queen, and the other is a pregnant outcast. The night of graduation, they open the box and they strike up a conversation. All of a sudden, one brings up the topic of her going to Los Angeles for a record contract audition. They all decide to go together and they leave. With a little money, they set out on the road with a guy named Ben. When one of them tells the other a rumor that he might be a homicidal maniac they are all scared of him. When they reach LA, Lucy falls in love with Ben and against her father's wishes, she stays and she goes to the audition.",2002-02-15,4.7,"Adventure, Drama, Action, Comedy, Music, Romance, Family","Britney Spears | Lucy Wagner | 0, Zoe Saldana | Kit | 1, Taryn Manning | Mimi | 2, Anson Mount | Ben | 3, Dan Aykroyd | Pete Wagner | 4",Tamra Davis | Director,"dancing, women, sex, karaoke, dream, pop singer, virgin, motel, graduation, kiss, friendship, high school, road trip, unfaithful boyfriend, hospital, singing, teenager, girl, rebellious daughter, on the road, father daughter relationship, chick flick, pop music, audition, teenage pregnancy, mother daughter estrangement, implied rape, woman director, journey, song writing"
57214,Project X,"Three high school seniors throw a party to make a name for themselves. As the night progresses, things spiral out of control as word of the party spreads.",2012-03-01,6.5,"Comedy, Crime","Oliver Cooper | Costa | 0, Jonathan Daniel Brown | JB | 1, Thomas Mann | Thomas | 2, Dax Flame | Dax | 3, Kirby Bliss Blanton | Kirby | 4","Todd Phillips | Producer, Nima Nourizadeh | Director","vandalism, high school, swimming pool, party, teen movie, teenager, dog, high school student, fake documentary, sex doll, lime, underwater photography, bouncy castle, flash grenade"
11202,Patton,"""Patton"" tells the tale of General George S. Patton, famous tank commander of World War II. The film begins with patton's career in North Africa and progresses through the invasion of Germany and the fall of the Third Reich. Side plots also speak of Patton's numerous faults such his temper and habit towards insubordination.",1970-01-25,7.3,"Drama, History, War","George C. Scott | Gen. George S. Patton Jr. | 0, Karl Malden | Gen. Omar N. Bradley | 1, Stephen Young | Capt. Chester B. Hansen | 2, Michael Strong | Brig. Gen. Hobart Carver | 3, Carey Loftin | General Bradley's driver | 4","Franklin J. Schaffner | Director, Frank McCarthy | Producer","general, world war ii, normandy, biography, historical figure, d-day, dead soldier, tank, steel helmet, destiny, allies"
9357,One Hour Photo,"Sy ""the photo guy"" Parrish has lovingly developed photos for the Yorkin family since their son was a baby. But as the Yorkins' lives become fuller, Sy's only seems lonelier, until he eventually believes he's part of their family. When ""Uncle"" Sy's picture-perfect fantasy collides with an ugly dose of reality, what happens next ""has the spine-tingling elements of the best psychological thrillers!""",2002-08-21,6.6,"Horror, Thriller","Robin Williams | Seymour Parrish | 0, Connie Nielsen | Nina Yorkin | 1, Michael Vartan | Will Yorkin | 2, Erin Daniels | Maya Burson | 3, Eriq La Salle | Det. James Van Der Zee | 4","Christine Vachon | Producer, Stan Wlodkowski | Producer, Pamela Koffler | Producer, Mark Romanek | Director","sexual abuse, hotel room, cheating, supermarket, penalty, nudity, knife, birthday party, photography, stalker, photo lab, suspense, sitting on a toilet, imagination, voyeurism, unfaithful husband"
13812,Quarantine,A television reporter and her cameraman are trapped inside a building quarantined by the CDC after the outbreak of a mysterious virus which turns humans into bloodthirsty killers.,2008-10-10,5.5,"Horror, Thriller, Science Fiction","Jennifer Carpenter | Angela Vidal | 0, Steve Harris | Scott Percival | 1, Jay Hernandez | Jake | 2, Johnathon Schaech | George Fletcher | 3, Columbus Short | Danny Wilensky | 4","Doug Davison | Producer, Roy Lee | Producer, John Erick Dowdle | Director","quarantine, remake, tv reporter, found footage, virus"
9030,The Eye,"Violinist Sydney Wells was accidentally blinded by her sister Helen when she was five years old. She submits to a cornea transplantation, and while recovering from the operation, she realizes that she is seeing dead people.",2008-02-01,5.5,"Drama, Horror, Thriller","Jessica Alba | Sydney Wells | 0, Alessandro Nivola | Dr. Paul Faulkner | 1, Parker Posey | Helen Wells | 2, Rade Serbedzija | Simon McCullough | 3, Fernanda Romero | Ana Christina Martinez | 4","Paula Wagner | Producer, David Moreau | Director, Xavier Palud | Director, Don Granger | Producer, Michelle Manning | Producer","sister sister relationship, blindness and impaired vision, eye operation, eyesight, dying and death, eye, classical music, sister, eye specialist, remake"
